"X","drug_row","drug_col","cell_line_name","synergy","fold"
"AZD6738_Prexasertib_SK-ES-1","Prexasertib","AZD6738","SK-ES-1",0.0152129307010792,1
"AZD1775_Prexasertib_SK-ES-1","Prexasertib","AZD1775","SK-ES-1",0.0839788695035749,3
"AZD0156_Prexasertib_SK-ES-1","Prexasertib","AZD0156","SK-ES-1",0.0223095771435841,0
"AZD7648_Prexasertib_SK-ES-1","Prexasertib","AZD7648","SK-ES-1",-0.0081532647726333,2
"Olaparib_SN-38_SK-ES-1","SN-38","Olaparib","SK-ES-1",0.0859809776559221,0
"AZD7648_Doxorubicin_SK-ES-1","Doxorubicin","AZD7648","SK-ES-1",0.1626465310623,4
"Olaparib_SG3199_SK-ES-1","SG3199","Olaparib","SK-ES-1",-0.0237557142676676,4
"AZD0156_SN-38_SK-ES-1","SN-38","AZD0156","SK-ES-1",0.0196354142741871,1
"AZD6738_Olaparib_CAL-51","AZD6738","Olaparib","CAL-51",0.0551268539714314,1
"AZD1775_Olaparib_CAL-51","AZD1775","Olaparib","CAL-51",0.0084917739412263,4
"AZD1775_AZD6738_CAL-51","AZD1775","AZD6738","CAL-51",0.131457137443948,2
"AZD2811_Olaparib_CAL-51","AZD2811","Olaparib","CAL-51",0.0403235442289441,0
"AZD2811_AZD6738_CAL-51","AZD2811","AZD6738","CAL-51",0.0214071146815727,4
"AZD1775_AZD2811_CAL-51","AZD2811","AZD1775","CAL-51",0.0623424401038369,3
"AZD0156_AZD1775_CAL-51","AZD0156","AZD1775","CAL-51",-0.0230284436532773,1
"AZD7648_Olaparib_CAL-51","AZD7648","Olaparib","CAL-51",-0.012147108881399,2
"AZD0156_AZD6738_CAL-51","AZD0156","AZD6738","CAL-51",0.0248656722548295,2
"AZD0156_AZD2811_CAL-51","AZD0156","AZD2811","CAL-51",0.0265913135601955,4
"AZD1775_AZD7648_CAL-51","AZD7648","AZD1775","CAL-51",-0.0241571437184554,3
"AZD0156_AZD7648_CAL-51","AZD7648","AZD0156","CAL-51",-0.0155826080288231,3
"AZD6738_AZD7648_CAL-51","AZD7648","AZD6738","CAL-51",0.0180042996144686,0
"AZD2811_AZD7648_CAL-51","AZD7648","AZD2811","CAL-51",0.0847174137920082,0
"Olaparib_Prexasertib_CAL-51","Prexasertib","Olaparib","CAL-51",-0.0618239245813398,3
"AZD6738_Prexasertib_CAL-51","Prexasertib","AZD6738","CAL-51",0.027058565778255,1
"AZD1775_Prexasertib_CAL-51","Prexasertib","AZD1775","CAL-51",0.138608895527675,3
"AZD0156_Prexasertib_CAL-51","Prexasertib","AZD0156","CAL-51",0.0278857700291337,0
"AZD7648_Prexasertib_CAL-51","Prexasertib","AZD7648","CAL-51",0.0155294487317215,2
"Olaparib_SN-38_CAL-51","SN-38","Olaparib","CAL-51",0.12748261565097,0
"AZD7648_Doxorubicin_CAL-51","Doxorubicin","AZD7648","CAL-51",0.129542824893545,4
"Olaparib_SG3199_CAL-51","SG3199","Olaparib","CAL-51",-0.0258124640129343,4
"AZD0156_SN-38_CAL-51","SN-38","AZD0156","CAL-51",0.0663217097216264,1
"AZD6738_Olaparib_JHH-6","AZD6738","Olaparib","JHH-6",0.0097572024934374,1
"AZD1775_Olaparib_JHH-6","AZD1775","Olaparib","JHH-6",0.0359231704391361,4
"AZD1775_AZD6738_JHH-6","AZD1775","AZD6738","JHH-6",0.026218801743361,2
"AZD2811_Olaparib_JHH-6","AZD2811","Olaparib","JHH-6",0.0084816314572327,0
"AZD2811_AZD6738_JHH-6","AZD2811","AZD6738","JHH-6",-0.0105801920978208,4
"AZD1775_AZD2811_JHH-6","AZD2811","AZD1775","JHH-6",0.0232825293492184,3
"AZD0156_AZD1775_JHH-6","AZD0156","AZD1775","JHH-6",-0.0619399339555349,1
"AZD7648_Olaparib_JHH-6","AZD7648","Olaparib","JHH-6",-0.0363740014152344,2
"AZD0156_AZD6738_JHH-6","AZD0156","AZD6738","JHH-6",0.0020898563695929,2
"AZD0156_AZD2811_JHH-6","AZD0156","AZD2811","JHH-6",0.0030109161607836,4
"AZD1775_AZD7648_JHH-6","AZD7648","AZD1775","JHH-6",0.0380672504674962,3
"AZD0156_AZD7648_JHH-6","AZD7648","AZD0156","JHH-6",0.0143094517444895,3
"AZD6738_AZD7648_JHH-6","AZD7648","AZD6738","JHH-6",0.0519662851499359,0
"AZD2811_AZD7648_JHH-6","AZD7648","AZD2811","JHH-6",0.047168947125971,0
"Olaparib_Prexasertib_JHH-6","Prexasertib","Olaparib","JHH-6",0.0364583368101689,3
"AZD6738_Prexasertib_JHH-6","Prexasertib","AZD6738","JHH-6",0.0417042493808912,1
"AZD1775_Prexasertib_JHH-6","Prexasertib","AZD1775","JHH-6",0.122913255965251,3
"AZD0156_Prexasertib_JHH-6","Prexasertib","AZD0156","JHH-6",0.0523578180246007,0
"AZD7648_Prexasertib_JHH-6","Prexasertib","AZD7648","JHH-6",0.0458950029948688,2
"Olaparib_SN-38_JHH-6","SN-38","Olaparib","JHH-6",0.0460075213305911,0
"AZD7648_Doxorubicin_JHH-6","Doxorubicin","AZD7648","JHH-6",0.0651740373933933,4
"Olaparib_SG3199_JHH-6","SG3199","Olaparib","JHH-6",-0.025064723564566,4
"AZD0156_SN-38_JHH-6","SN-38","AZD0156","JHH-6",-0.0024333966021062,1
"AZD6738_Olaparib_KM12","AZD6738","Olaparib","KM12",0.0314459277685624,1
"AZD1775_Olaparib_KM12","AZD1775","Olaparib","KM12",0.00063288366406565,4
"AZD1775_AZD6738_KM12","AZD1775","AZD6738","KM12",0.0726458276789092,2
"AZD2811_Olaparib_KM12","AZD2811","Olaparib","KM12",0.0134851297605662,0
"AZD2811_AZD6738_KM12","AZD2811","AZD6738","KM12",-0.0603704112397772,4
"AZD1775_AZD2811_KM12","AZD2811","AZD1775","KM12",0.0011123816700553,3
"AZD0156_AZD1775_KM12","AZD0156","AZD1775","KM12",-0.0119380681059378,1
"AZD7648_Olaparib_KM12","AZD7648","Olaparib","KM12",-0.0248358858435952,2
"AZD0156_AZD6738_KM12","AZD0156","AZD6738","KM12",0.0295939512683565,2
"AZD0156_AZD2811_KM12","AZD0156","AZD2811","KM12",-0.0116389196882498,4
"AZD1775_AZD7648_KM12","AZD7648","AZD1775","KM12",-0.0122438855860138,3
"AZD0156_AZD7648_KM12","AZD7648","AZD0156","KM12",0.0384961460520218,3
"AZD6738_AZD7648_KM12","AZD7648","AZD6738","KM12",0.0250759662936823,0
"AZD2811_AZD7648_KM12","AZD7648","AZD2811","KM12",0.0153758133867778,0
"Olaparib_Prexasertib_KM12","Prexasertib","Olaparib","KM12",-0.0075372332994582,3
"AZD6738_Prexasertib_KM12","Prexasertib","AZD6738","KM12",-0.0079042842081606,1
"AZD1775_Prexasertib_KM12","Prexasertib","AZD1775","KM12",0.137083779866416,3
"AZD0156_Prexasertib_KM12","Prexasertib","AZD0156","KM12",0.0085780179438202,0
"AZD7648_Prexasertib_KM12","Prexasertib","AZD7648","KM12",-0.0092845654470462,2
"Olaparib_SN-38_KM12","SN-38","Olaparib","KM12",0.0037353089376575,0
"AZD7648_Doxorubicin_KM12","Doxorubicin","AZD7648","KM12",0.074388838016857,4
"Olaparib_SG3199_KM12","SG3199","Olaparib","KM12",-0.0245778105643044,4
"AZD0156_SN-38_KM12","SN-38","AZD0156","KM12",0.0799182558582479,1
"AZD6738_Olaparib_KYSE-180","AZD6738","Olaparib","KYSE-180",0.0834327733173213,1
"AZD1775_Olaparib_KYSE-180","AZD1775","Olaparib","KYSE-180",0.0384885678573776,4
"AZD1775_AZD6738_KYSE-180","AZD1775","AZD6738","KYSE-180",0.123736288702146,2
"AZD2811_Olaparib_KYSE-180","AZD2811","Olaparib","KYSE-180",0.0263707499829285,0
"AZD2811_AZD6738_KYSE-180","AZD2811","AZD6738","KYSE-180",-0.0103868415623008,4
"AZD1775_AZD2811_KYSE-180","AZD2811","AZD1775","KYSE-180",0.0149088208522532,3
"AZD0156_AZD1775_KYSE-180","AZD0156","AZD1775","KYSE-180",-0.0392150219246202,1
"AZD7648_Olaparib_KYSE-180","AZD7648","Olaparib","KYSE-180",-0.0354557925448038,2
"AZD0156_AZD6738_KYSE-180","AZD0156","AZD6738","KYSE-180",0.0811256743343246,2
"AZD0156_AZD2811_KYSE-180","AZD0156","AZD2811","KYSE-180",-0.012792494318604,4
"AZD1775_AZD7648_KYSE-180","AZD7648","AZD1775","KYSE-180",0.0489729782030961,3
"AZD0156_AZD7648_KYSE-180","AZD7648","AZD0156","KYSE-180",0.015459699893831,3
"AZD6738_AZD7648_KYSE-180","AZD7648","AZD6738","KYSE-180",0.0448259014389431,0
"AZD2811_AZD7648_KYSE-180","AZD7648","AZD2811","KYSE-180",0.0088161004350603,0
"Olaparib_Prexasertib_KYSE-180","Prexasertib","Olaparib","KYSE-180",-0.0329080557169466,3
"AZD6738_Prexasertib_KYSE-180","Prexasertib","AZD6738","KYSE-180",-0.0370270294926212,1
"AZD1775_Prexasertib_KYSE-180","Prexasertib","AZD1775","KYSE-180",0.169986055702243,3
"AZD0156_Prexasertib_KYSE-180","Prexasertib","AZD0156","KYSE-180",0.0090101646571521,0
"AZD7648_Prexasertib_KYSE-180","Prexasertib","AZD7648","KYSE-180",-0.0352515161242123,2
"Olaparib_SN-38_KYSE-180","SN-38","Olaparib","KYSE-180",0.0500016751442064,0
"AZD7648_Doxorubicin_KYSE-180","Doxorubicin","AZD7648","KYSE-180",0.065773917968294,4
"Olaparib_SG3199_KYSE-180","SG3199","Olaparib","KYSE-180",-0.0149629019757542,4
"AZD0156_SN-38_KYSE-180","SN-38","AZD0156","KYSE-180",0.0460036449888514,1
"AZD6738_Olaparib_MFE-296","AZD6738","Olaparib","MFE-296",0.0441939984143572,1
"AZD1775_Olaparib_MFE-296","AZD1775","Olaparib","MFE-296",0.0039699949565841,4
"AZD1775_AZD6738_MFE-296","AZD1775","AZD6738","MFE-296",0.0749642487026711,2
"AZD2811_Olaparib_MFE-296","AZD2811","Olaparib","MFE-296",-0.0018562373208029,0
"AZD2811_AZD6738_MFE-296","AZD2811","AZD6738","MFE-296",-0.0581803538410021,4
"AZD1775_AZD2811_MFE-296","AZD2811","AZD1775","MFE-296",-0.012676615061077,3
"AZD0156_AZD1775_MFE-296","AZD0156","AZD1775","MFE-296",-0.0416832878212232,1
"AZD7648_Olaparib_MFE-296","AZD7648","Olaparib","MFE-296",-0.0178387612088182,2
"AZD0156_AZD6738_MFE-296","AZD0156","AZD6738","MFE-296",-0.0362593191906315,2
"AZD0156_AZD2811_MFE-296","AZD0156","AZD2811","MFE-296",-0.0282618676721181,4
"AZD1775_AZD7648_MFE-296","AZD7648","AZD1775","MFE-296",0.0061572538908294,3
"AZD0156_AZD7648_MFE-296","AZD7648","AZD0156","MFE-296",0.0119490522967268,3
"AZD6738_AZD7648_MFE-296","AZD7648","AZD6738","MFE-296",0.0293717698394999,0
"AZD2811_AZD7648_MFE-296","AZD7648","AZD2811","MFE-296",-0.0022852589242874,0
"Olaparib_Prexasertib_MFE-296","Prexasertib","Olaparib","MFE-296",-0.0358966253309109,3
"AZD6738_Prexasertib_MFE-296","Prexasertib","AZD6738","MFE-296",-0.0034630497737864,1
"AZD1775_Prexasertib_MFE-296","Prexasertib","AZD1775","MFE-296",0.159665083752462,3
"AZD0156_Prexasertib_MFE-296","Prexasertib","AZD0156","MFE-296",0.0029581480643856,0
"AZD7648_Prexasertib_MFE-296","Prexasertib","AZD7648","MFE-296",0.0049580368547884,2
"Olaparib_SN-38_MFE-296","SN-38","Olaparib","MFE-296",0.0871600844068695,0
"AZD7648_Doxorubicin_MFE-296","Doxorubicin","AZD7648","MFE-296",-0.0029929386239809,4
"Olaparib_SG3199_MFE-296","SG3199","Olaparib","MFE-296",-0.053679999278877,4
"AZD0156_SN-38_MFE-296","SN-38","AZD0156","MFE-296",0.0122573211705874,1
"AZD6738_Olaparib_OVCAR-3","AZD6738","Olaparib","OVCAR-3",0.08455738503179,1
"AZD1775_Olaparib_OVCAR-3","AZD1775","Olaparib","OVCAR-3",0.0483349952901231,4
"AZD1775_AZD6738_OVCAR-3","AZD1775","AZD6738","OVCAR-3",0.130529406762802,2
"AZD2811_Olaparib_OVCAR-3","AZD2811","Olaparib","OVCAR-3",0.0018617528232114,0
"AZD2811_AZD6738_OVCAR-3","AZD2811","AZD6738","OVCAR-3",-0.020695091089783,4
"AZD1775_AZD2811_OVCAR-3","AZD2811","AZD1775","OVCAR-3",-0.0088752031760067,3
"AZD0156_AZD1775_OVCAR-3","AZD0156","AZD1775","OVCAR-3",-0.0128515300109526,1
"AZD7648_Olaparib_OVCAR-3","AZD7648","Olaparib","OVCAR-3",-0.0211540346264311,2
"AZD0156_AZD6738_OVCAR-3","AZD0156","AZD6738","OVCAR-3",0.0387340032641577,2
"AZD0156_AZD2811_OVCAR-3","AZD0156","AZD2811","OVCAR-3",-0.0067731105113358,4
"AZD1775_AZD7648_OVCAR-3","AZD7648","AZD1775","OVCAR-3",-0.0200712978239192,3
"AZD0156_AZD7648_OVCAR-3","AZD7648","AZD0156","OVCAR-3",0.0196151668015076,3
"AZD6738_AZD7648_OVCAR-3","AZD7648","AZD6738","OVCAR-3",0.0050980669190989,0
"AZD2811_AZD7648_OVCAR-3","AZD7648","AZD2811","OVCAR-3",0.0080689748259234,0
"Olaparib_Prexasertib_OVCAR-3","Prexasertib","Olaparib","OVCAR-3",0.0406151672567829,3
"AZD6738_Prexasertib_OVCAR-3","Prexasertib","AZD6738","OVCAR-3",0.047010091136505,1
"AZD1775_Prexasertib_OVCAR-3","Prexasertib","AZD1775","OVCAR-3",0.190725661284087,3
"AZD0156_Prexasertib_OVCAR-3","Prexasertib","AZD0156","OVCAR-3",-0.0056765946645857,0
"AZD7648_Prexasertib_OVCAR-3","Prexasertib","AZD7648","OVCAR-3",-0.0136601713229288,2
"Olaparib_SN-38_OVCAR-3","SN-38","Olaparib","OVCAR-3",0.105045387568117,0
"AZD7648_Doxorubicin_OVCAR-3","Doxorubicin","AZD7648","OVCAR-3",0.0522083870756525,4
"Olaparib_SG3199_OVCAR-3","SG3199","Olaparib","OVCAR-3",-0.0162620666796851,4
"AZD0156_SN-38_OVCAR-3","SN-38","AZD0156","OVCAR-3",-0.0311560858201965,1
"AZD6738_Olaparib_RH-18","AZD6738","Olaparib","RH-18",0.0266065337909046,1
"AZD1775_Olaparib_RH-18","AZD1775","Olaparib","RH-18",0.0162026679352673,4
"AZD1775_AZD6738_RH-18","AZD1775","AZD6738","RH-18",0.0379639000260186,2
"AZD2811_Olaparib_RH-18","AZD2811","Olaparib","RH-18",0.0238343414023124,0
"AZD2811_AZD6738_RH-18","AZD2811","AZD6738","RH-18",-0.0191580111285791,4
"AZD1775_AZD2811_RH-18","AZD2811","AZD1775","RH-18",-0.0338744326489558,3
"AZD0156_AZD1775_RH-18","AZD0156","AZD1775","RH-18",-0.0501024240657321,1
"AZD7648_Olaparib_RH-18","AZD7648","Olaparib","RH-18",-0.0265467991250334,2
"AZD0156_AZD6738_RH-18","AZD0156","AZD6738","RH-18",-0.0201001526646103,2
"AZD0156_AZD2811_RH-18","AZD0156","AZD2811","RH-18",-0.0181589615921147,4
"AZD1775_AZD7648_RH-18","AZD7648","AZD1775","RH-18",0.0580539344563454,3
"AZD0156_AZD7648_RH-18","AZD7648","AZD0156","RH-18",0.0056373828009851,3
"AZD6738_AZD7648_RH-18","AZD7648","AZD6738","RH-18",0.0867266792330889,0
"AZD2811_AZD7648_RH-18","AZD7648","AZD2811","RH-18",0.0304029269142825,0
"Olaparib_Prexasertib_RH-18","Prexasertib","Olaparib","RH-18",-0.0143655720231441,3
"AZD6738_Prexasertib_RH-18","Prexasertib","AZD6738","RH-18",0.0908188874398259,1
"AZD1775_Prexasertib_RH-18","Prexasertib","AZD1775","RH-18",0.18209242761729,3
"AZD0156_Prexasertib_RH-18","Prexasertib","AZD0156","RH-18",0.0271654198637655,0
"AZD7648_Prexasertib_RH-18","Prexasertib","AZD7648","RH-18",0.0651794598933937,2
"Prexasertib_SN-38_RH-18","Prexasertib","SN-38","RH-18",-0.0182601056063576,3
"Olaparib_SN-38_RH-18","SN-38","Olaparib","RH-18",0.101287376046309,0
"AZD7648_Doxorubicin_RH-18","Doxorubicin","AZD7648","RH-18",0.075163983216788,4
"Olaparib_SG3199_RH-18","SG3199","Olaparib","RH-18",-0.0274034872330553,4
"AZD0156_SN-38_RH-18","SN-38","AZD0156","RH-18",-0.0210079582749763,1
"AZD6738_Olaparib_HeLa","AZD6738","Olaparib","HeLa",0.0601977762946458,1
"AZD1775_Olaparib_HeLa","AZD1775","Olaparib","HeLa",0.051609078170918,4
"AZD1775_AZD6738_HeLa","AZD1775","AZD6738","HeLa",0.118063056389036,2
"AZD2811_Olaparib_HeLa","AZD2811","Olaparib","HeLa",-0.001710181815685,0
"AZD2811_AZD6738_HeLa","AZD2811","AZD6738","HeLa",-0.0524014768438244,4
"AZD1775_AZD2811_HeLa","AZD2811","AZD1775","HeLa",0.0367299493194915,3
"AZD0156_AZD1775_HeLa","AZD0156","AZD1775","HeLa",-0.0281060913759563,1
"AZD7648_Olaparib_HeLa","AZD7648","Olaparib","HeLa",0.0019604875115871,2
"AZD0156_AZD6738_HeLa","AZD0156","AZD6738","HeLa",-0.0157037677430851,2
"AZD0156_AZD2811_HeLa","AZD0156","AZD2811","HeLa",-0.0088371232870801,4
"AZD1775_AZD7648_HeLa","AZD7648","AZD1775","HeLa",-0.0323950370195979,3
"AZD0156_AZD7648_HeLa","AZD7648","AZD0156","HeLa",0.041609959016857,3
"AZD6738_AZD7648_HeLa","AZD7648","AZD6738","HeLa",0.0316602168068857,0
"AZD2811_AZD7648_HeLa","AZD7648","AZD2811","HeLa",0.0570624460954599,0
"Olaparib_Prexasertib_HeLa","Prexasertib","Olaparib","HeLa",-0.0336686579734974,3
"AZD6738_Prexasertib_HeLa","Prexasertib","AZD6738","HeLa",0.0368109485759549,1
"AZD1775_Prexasertib_HeLa","Prexasertib","AZD1775","HeLa",0.10972015834576,3
"AZD0156_Prexasertib_HeLa","Prexasertib","AZD0156","HeLa",0.0184026720379735,0
"AZD7648_Prexasertib_HeLa","Prexasertib","AZD7648","HeLa",0.0233067386883913,2
"Olaparib_SN-38_HeLa","SN-38","Olaparib","HeLa",0.0315172663366518,0
"AZD7648_Doxorubicin_HeLa","Doxorubicin","AZD7648","HeLa",0.0559919075684795,4
"Olaparib_SG3199_HeLa","SG3199","Olaparib","HeLa",-0.0253031512434314,4
"AZD0156_SN-38_HeLa","SN-38","AZD0156","HeLa",0.029947831961827,1
"AZD6738_Olaparib_CFPAC-1","AZD6738","Olaparib","CFPAC-1",0.0221375907210156,1
"AZD1775_Olaparib_CFPAC-1","AZD1775","Olaparib","CFPAC-1",-0.0165376065176887,4
"AZD1775_AZD6738_CFPAC-1","AZD1775","AZD6738","CFPAC-1",0.0213392095324488,2
"AZD2811_Olaparib_CFPAC-1","AZD2811","Olaparib","CFPAC-1",0.0265942878898427,0
"AZD2811_AZD6738_CFPAC-1","AZD2811","AZD6738","CFPAC-1",-0.0600856258849845,4
"AZD1775_AZD2811_CFPAC-1","AZD2811","AZD1775","CFPAC-1",-0.0513049323546262,3
"AZD0156_AZD1775_CFPAC-1","AZD0156","AZD1775","CFPAC-1",-0.0438350131666818,1
"AZD7648_Olaparib_CFPAC-1","AZD7648","Olaparib","CFPAC-1",-0.0420034887617572,2
"AZD0156_AZD6738_CFPAC-1","AZD0156","AZD6738","CFPAC-1",0.0015501028878271,2
"AZD0156_AZD2811_CFPAC-1","AZD0156","AZD2811","CFPAC-1",-0.0573861290734611,4
"AZD1775_AZD7648_CFPAC-1","AZD7648","AZD1775","CFPAC-1",0.0777819874918959,3
"AZD0156_AZD7648_CFPAC-1","AZD7648","AZD0156","CFPAC-1",0.0204800976668183,3
"AZD6738_AZD7648_CFPAC-1","AZD7648","AZD6738","CFPAC-1",0.0083946978489336,0
"AZD2811_AZD7648_CFPAC-1","AZD7648","AZD2811","CFPAC-1",0.0382768582506926,0
"Olaparib_Prexasertib_CFPAC-1","Prexasertib","Olaparib","CFPAC-1",-0.0483493351120701,3
"AZD6738_Prexasertib_CFPAC-1","Prexasertib","AZD6738","CFPAC-1",0.0222033226946562,1
"AZD1775_Prexasertib_CFPAC-1","Prexasertib","AZD1775","CFPAC-1",0.0648923095793161,3
"AZD0156_Prexasertib_CFPAC-1","Prexasertib","AZD0156","CFPAC-1",0.0638400865643179,0
"AZD7648_Prexasertib_CFPAC-1","Prexasertib","AZD7648","CFPAC-1",-0.0033544594837248,2
"Olaparib_SN-38_CFPAC-1","SN-38","Olaparib","CFPAC-1",0.0806700781851531,0
"AZD7648_Doxorubicin_CFPAC-1","Doxorubicin","AZD7648","CFPAC-1",0.0530230126998659,4
"Olaparib_SG3199_CFPAC-1","SG3199","Olaparib","CFPAC-1",-0.0217036759965179,4
"AZD0156_SN-38_CFPAC-1","SN-38","AZD0156","CFPAC-1",-0.0215095308046823,1
"AZD6738_Olaparib_42-MG-BA","AZD6738","Olaparib","42-MG-BA",0.0330155967877618,1
"AZD1775_Olaparib_42-MG-BA","AZD1775","Olaparib","42-MG-BA",0.0211269989652076,4
"AZD1775_AZD6738_42-MG-BA","AZD1775","AZD6738","42-MG-BA",0.0580841971476863,2
"AZD2811_Olaparib_42-MG-BA","AZD2811","Olaparib","42-MG-BA",0.0256391893102388,0
"AZD2811_AZD6738_42-MG-BA","AZD2811","AZD6738","42-MG-BA",0.058586807989149,4
"AZD1775_AZD2811_42-MG-BA","AZD2811","AZD1775","42-MG-BA",0.0973450920726224,3
"AZD0156_AZD1775_42-MG-BA","AZD0156","AZD1775","42-MG-BA",0.0385841026700628,1
"AZD7648_Olaparib_42-MG-BA","AZD7648","Olaparib","42-MG-BA",0.045177293995204,2
"AZD0156_AZD6738_42-MG-BA","AZD0156","AZD6738","42-MG-BA",0.0393379851308061,2
"AZD0156_AZD2811_42-MG-BA","AZD0156","AZD2811","42-MG-BA",0.0946502886505633,4
"AZD1775_AZD7648_42-MG-BA","AZD7648","AZD1775","42-MG-BA",-0.0322933458544193,3
"AZD0156_AZD7648_42-MG-BA","AZD7648","AZD0156","42-MG-BA",-0.01999859624797,3
"AZD6738_AZD7648_42-MG-BA","AZD7648","AZD6738","42-MG-BA",-0.0265809634400516,0
"AZD2811_AZD7648_42-MG-BA","AZD7648","AZD2811","42-MG-BA",0.050775888786369,0
"Olaparib_Prexasertib_42-MG-BA","Prexasertib","Olaparib","42-MG-BA",-0.02222572759073,3
"AZD6738_Prexasertib_42-MG-BA","Prexasertib","AZD6738","42-MG-BA",-0.0610071425075152,1
"AZD1775_Prexasertib_42-MG-BA","Prexasertib","AZD1775","42-MG-BA",0.109539421198243,3
"AZD0156_Prexasertib_42-MG-BA","Prexasertib","AZD0156","42-MG-BA",0.0417178048436375,0
"AZD7648_Prexasertib_42-MG-BA","Prexasertib","AZD7648","42-MG-BA",-0.0304101541331833,2
"Olaparib_SN-38_42-MG-BA","SN-38","Olaparib","42-MG-BA",0.0955049560505646,0
"AZD7648_Doxorubicin_42-MG-BA","Doxorubicin","AZD7648","42-MG-BA",0.0561982392301681,4
"Olaparib_SG3199_42-MG-BA","SG3199","Olaparib","42-MG-BA",0.0157672718993467,4
"AZD0156_SN-38_42-MG-BA","SN-38","AZD0156","42-MG-BA",0.081472093299668,1
"AZD1775_AZD7648_B-CPAP","AZD7648","AZD1775","B-CPAP",-0.0036089167801394,3
"AZD0156_AZD7648_B-CPAP","AZD7648","AZD0156","B-CPAP",-0.0100709225626385,3
"AZD6738_AZD7648_B-CPAP","AZD7648","AZD6738","B-CPAP",-0.0393058556666798,0
"AZD2811_AZD7648_B-CPAP","AZD7648","AZD2811","B-CPAP",-0.0154676742745932,0
"Olaparib_Prexasertib_B-CPAP","Prexasertib","Olaparib","B-CPAP",0.0054203054798447,3
"AZD6738_Prexasertib_B-CPAP","Prexasertib","AZD6738","B-CPAP",-0.0064271551070477,1
"AZD1775_Prexasertib_B-CPAP","Prexasertib","AZD1775","B-CPAP",0.19082834001956,3
"AZD0156_Prexasertib_B-CPAP","Prexasertib","AZD0156","B-CPAP",-0.0057749025450721,0
"AZD7648_Prexasertib_B-CPAP","Prexasertib","AZD7648","B-CPAP",0.0229384745423296,2
"Olaparib_SN-38_B-CPAP","SN-38","Olaparib","B-CPAP",0.0326368261122985,0
"AZD7648_Doxorubicin_B-CPAP","Doxorubicin","AZD7648","B-CPAP",0.127601320918434,4
"Olaparib_SG3199_B-CPAP","SG3199","Olaparib","B-CPAP",0.0489891217748216,4
"AZD0156_SN-38_B-CPAP","SN-38","AZD0156","B-CPAP",0.0253868268050081,1
"AZD6738_Olaparib_B-CPAP","AZD6738","Olaparib","B-CPAP",0.049255683519315,1
"AZD1775_Olaparib_B-CPAP","AZD1775","Olaparib","B-CPAP",0.0529442746223543,4
"AZD1775_AZD6738_B-CPAP","AZD1775","AZD6738","B-CPAP",0.0820791023405574,2
"AZD2811_Olaparib_B-CPAP","AZD2811","Olaparib","B-CPAP",0.0194825961860077,0
"AZD2811_AZD6738_B-CPAP","AZD2811","AZD6738","B-CPAP",-0.016025483148058,4
"AZD1775_AZD2811_B-CPAP","AZD2811","AZD1775","B-CPAP",-0.0267130658434979,3
"AZD0156_AZD1775_B-CPAP","AZD0156","AZD1775","B-CPAP",-0.0142843145532491,1
"AZD7648_Olaparib_B-CPAP","AZD7648","Olaparib","B-CPAP",0.0045070036661967,2
"AZD0156_AZD6738_B-CPAP","AZD0156","AZD6738","B-CPAP",0.0346020940714885,2
"AZD0156_AZD2811_B-CPAP","AZD0156","AZD2811","B-CPAP",-0.015829507486201,4
"AZD6738_Olaparib_KP-2","AZD6738","Olaparib","KP-2",0.0061984286205968,1
"AZD1775_Olaparib_KP-2","AZD1775","Olaparib","KP-2",-0.0083209517482183,4
"AZD1775_AZD6738_KP-2","AZD1775","AZD6738","KP-2",0.0372678849608409,2
"AZD2811_Olaparib_KP-2","AZD2811","Olaparib","KP-2",-0.0092208228424142,0
"AZD2811_AZD6738_KP-2","AZD2811","AZD6738","KP-2",-0.0054257239198379,4
"AZD1775_AZD2811_KP-2","AZD2811","AZD1775","KP-2",0.0062164662509093,3
"AZD0156_AZD1775_KP-2","AZD0156","AZD1775","KP-2",-0.0239704257547168,1
"AZD7648_Olaparib_KP-2","AZD7648","Olaparib","KP-2",0.0020891406147785,2
"AZD0156_AZD6738_KP-2","AZD0156","AZD6738","KP-2",0.0203803228785619,2
"AZD0156_AZD2811_KP-2","AZD0156","AZD2811","KP-2",-0.0054908202555004,4
"AZD1775_AZD7648_KP-2","AZD7648","AZD1775","KP-2",-0.0084046400579601,3
"AZD0156_AZD7648_KP-2","AZD7648","AZD0156","KP-2",-0.0151507480311287,3
"AZD6738_AZD7648_KP-2","AZD7648","AZD6738","KP-2",0.0034971316242943,0
"AZD2811_AZD7648_KP-2","AZD7648","AZD2811","KP-2",-0.0175094385206751,0
"Olaparib_Prexasertib_KP-2","Prexasertib","Olaparib","KP-2",-0.0623299535382548,3
"AZD6738_Prexasertib_KP-2","Prexasertib","AZD6738","KP-2",-0.0253249321311047,1
"AZD1775_Prexasertib_KP-2","Prexasertib","AZD1775","KP-2",0.126458615380079,3
"AZD0156_Prexasertib_KP-2","Prexasertib","AZD0156","KP-2",-0.0226916285106737,0
"AZD7648_Prexasertib_KP-2","Prexasertib","AZD7648","KP-2",0.0315298682523812,2
"Olaparib_SN-38_KP-2","SN-38","Olaparib","KP-2",0.0641334011038192,0
"AZD7648_Doxorubicin_KP-2","Doxorubicin","AZD7648","KP-2",0.0276925491014024,4
"Olaparib_SG3199_KP-2","SG3199","Olaparib","KP-2",-0.014057933183948,4
